match_id,first_bat_team,second_bat_team,url,first_bat_team_players,second_bat_team_players
T20I # 623,Australia,India,/series/aus-in-ind-2017-18-1116552/india-vs-australia-1st-t20i-1119501/full-scorecard,"['David Warner', 'Aaron Finch', 'Glenn Maxwell', 'Travis Head', 'Moises Henriques', 'Dan Christian', 'Tim Paine', 'Nathan Coulter-Nile', 'Andrew Tye', 'Adam Zampa', 'Jason Behrendorff']","['Rohit Sharma', 'Shikhar Dhawan', 'Virat Kohli', 'Manish Pandey', 'Kedar Jadhav', 'MS Dhoni', 'Hardik Pandya', 'Bhuvneshwar Kumar', 'Yuzvendra Chahal', 'Kuldeep Yadav', 'Jasprit Bumrah']"
T20I # 622,West Indies,England,/series/wi-tour-of-england-2017-1031641/england-vs-west-indies-only-t20i-1031665/full-scorecard,"['Chris Gayle', 'Evin Lewis', 'Marlon Samuels', 'Chadwick Walton', 'Kieron Pollard', 'Rovman Powell', 'Carlos Brathwaite', 'Sunil Narine', 'Ashley Nurse', 'Jerome Taylor', 'Kesrick Williams']","['Jason Roy', 'Alex Hales', 'Joe Root', 'Eoin Morgan', 'Jos Buttler', 'Jonny Bairstow', 'Adil Rashid', 'David Willey', 'Liam Plunkett', 'Chris Jordan', 'Tom Curran']"
T20I # 621,Pakistan,World-XI,/series/independence-cup-2017-18-1117816/pakistan-vs-world-xi-3rd-t20i-1117824/full-scorecard,"['Fakhar Zaman', 'Ahmed Shehzad', 'Babar Azam', 'Shoaib Malik', 'Imad Wasim', 'Sarfaraz Ahmed', 'Mohammad Nawaz', 'Shadab Khan', 'Hasan Ali', 'Usman Shinwari', 'Rumman Raees']","['Tamim Iqbal', 'Hashim Amla', 'Ben Cutting', 'Faf du Plessis', 'George Bailey', 'David Miller', 'Thisara Perera', 'Daren Sammy', 'Morne Morkel', 'Samuel Badree', 'Imran Tahir']"
T20I # 620,Pakistan,World-XI,/series/independence-cup-2017-18-1117816/pakistan-vs-world-xi-2nd-t20i-1117822/full-scorecard,"['Fakhar Zaman', 'Ahmed Shehzad', 'Babar Azam', 'Shoaib Malik', 'Imad Wasim', 'Sarfaraz Ahmed', 'Sohail Khan', 'Mohammad Nawaz', 'Shadab Khan', 'Usman Shinwari', 'Rumman Raees']","['Tamim Iqbal', 'Hashim Amla', 'Tim Paine', 'Faf du Plessis', 'Thisara Perera', 'David Miller', 'Paul Collingwood', 'Ben Cutting', 'Samuel Badree', 'Morne Morkel', 'Imran Tahir']"
T20I # 619,Pakistan,World-XI,/series/independence-cup-2017-18-1117816/pakistan-vs-world-xi-1st-t20i-1117821/full-scorecard,"['Fakhar Zaman', 'Ahmed Shehzad', 'Babar Azam', 'Shoaib Malik', 'Sarfaraz Ahmed', 'Imad Wasim', 'Faheem Ashraf', 'Shadab Khan', 'Sohail Khan', 'Hasan Ali', 'Rumman Raees']","['Tamim Iqbal', 'Hashim Amla', 'Tim Paine', 'Faf du Plessis', 'David Miller', 'Grant Elliott', 'Thisara Perera', 'Daren Sammy', 'Ben Cutting', 'Morne Morkel', 'Imran Tahir']"
T20I # 618,Sri Lanka,India,/series/sl-v-ind-2017-1109590/sri-lanka-vs-india-only-t20i-1109610/full-scorecard,"['Niroshan Dickwella', 'Upul Tharanga', 'Dilshan Munaweera', 'Angelo Mathews', 'Ashan Priyanjan', 'Thisara Perera', 'Dasun Shanaka', 'Seekkuge Prasanna', 'Isuru Udana', 'Akila Dananjaya', 'Lasith Malinga']","['Rohit Sharma', 'KL Rahul', 'Virat Kohli', 'Manish Pandey', 'MS Dhoni', 'Kedar Jadhav', 'Axar Patel', 'Kuldeep Yadav', 'Bhuvneshwar Kumar', 'Yuzvendra Chahal', 'Jasprit Bumrah']"
T20I # 617,India,West Indies,/series/wi-v-ind-2017-1098203/west-indies-vs-india-only-t20i-1098211/full-scorecard,"['Virat Kohli', 'Shikhar Dhawan', 'Rishabh Pant', 'Dinesh Karthik', 'MS Dhoni', 'Kedar Jadhav', 'Ravindra Jadeja', 'Ravichandran Ashwin', 'Kuldeep Yadav', 'Mohammed Shami', 'Bhuvneshwar Kumar']","['Chris Gayle', 'Evin Lewis', 'Marlon Samuels', 'Chadwick Walton', 'Kieron Pollard', 'Rovman Powell', 'Carlos Brathwaite', 'Sunil Narine', 'Samuel Badree', 'Jerome Taylor', 'Kesrick Williams']"
T20I # 616,England,South Africa,/series/sa-tour-of-england-2017-1031417/england-vs-south-africa-3rd-t20i-1031435/full-scorecard,"['Jason Roy', 'Alex Hales', 'Dawid Malan', 'Jos Buttler', 'Sam Billings', 'Liam Livingstone', 'Liam Plunkett', 'David Willey', 'Chris Jordan', 'Tom Curran', 'Mason Crane']","['JJ Smuts', 'Reeza Hendricks', 'Chris Morris', 'AB de Villiers', 'David Miller', 'Farhaan Behardien', 'Mangaliso Mosehle', 'Andile Phehlukwayo', 'Morne Morkel', 'Dane Paterson', 'Imran Tahir']"
T20I # 615,South Africa,England,/series/sa-tour-of-england-2017-1031417/england-vs-south-africa-2nd-t20i-1031433/full-scorecard,"['JJ Smuts', 'Reeza Hendricks', 'Mangaliso Mosehle', 'AB de Villiers', 'David Miller', 'Farhaan Behardien', 'Chris Morris', 'Andile Phehlukwayo', 'Morne Morkel', 'Dane Paterson', 'Tabraiz Shamsi']","['Jason Roy', 'Sam Billings', 'Jonny Bairstow', 'Liam Livingstone', 'Jos Buttler', 'Eoin Morgan', 'Liam Dawson', 'Liam Plunkett', 'Chris Jordan', 'David Willey', 'Tom Curran']"
T20I # 614,South Africa,England,/series/sa-tour-of-england-2017-1031417/england-vs-south-africa-1st-t20i-1031431/full-scorecard,"['JJ Smuts', 'Reeza Hendricks', 'AB de Villiers', 'David Miller', 'Farhaan Behardien', 'Mangaliso Mosehle', 'Wayne Parnell', 'Dwaine Pretorius', 'Andile Phehlukwayo', 'Tabraiz Shamsi', 'Imran Tahir']","['Jason Roy', 'Alex Hales', 'Jonny Bairstow', 'Eoin Morgan', 'Jos Buttler', 'Sam Billings', 'Liam Dawson', 'Mason Crane', 'David Willey', 'Chris Jordan', 'Mark Wood']"
T20I # 613,Afghanistan,West Indies,/series/wi-v-afg-2017-1089769/west-indies-vs-afghanistan-3rd-t20i-1089778/full-scorecard,"['Noor Ali Zadran', 'Javed Ahmadi', 'Asghar Afghan', 'Mohammad Nabi', 'Karim Janat', 'Shafiqullah', 'Najibullah Zadran', 'Gulbadin Naib', 'Rashid Khan', 'Shapoor Zadran', 'Amir Hamza']","['Chadwick Walton', 'Evin Lewis', 'Marlon Samuels', 'Lendl Simmons', 'Jason Mohammed', 'Rovman Powell', 'Carlos Brathwaite', 'Jerome Taylor', 'Sunil Narine', 'Samuel Badree', 'Kesrick Williams']"
T20I # 612,West Indies,Afghanistan,/series/wi-v-afg-2017-1089769/west-indies-vs-afghanistan-2nd-t20i-1089777/full-scorecard,"['Chadwick Walton', 'Evin Lewis', 'Marlon Samuels', 'Lendl Simmons', 'Carlos Brathwaite', 'Jason Mohammed', 'Rovman Powell', 'Jerome Taylor', 'Sunil Narine', 'Samuel Badree', 'Kesrick Williams']","['Gulbadin Naib', 'Noor Ali Zadran', 'Asghar Afghan', 'Samiullah Shinwari', 'Mohammad Nabi', 'Karim Janat', 'Shafiqullah', 'Najibullah Zadran', 'Rashid Khan', 'Dawlat Zadran', 'Amir Hamza']"
T20I # 611,Afghanistan,West Indies,/series/wi-v-afg-2017-1089769/west-indies-vs-afghanistan-1st-t20i-1089776/full-scorecard,"['Usman Ghani', 'Gulbadin Naib', 'Asghar Afghan', 'Karim Janat', 'Samiullah Shinwari', 'Mohammad Nabi', 'Rashid Khan', 'Shafiqullah', 'Najibullah Zadran', 'Amir Hamza', 'Shapoor Zadran']","['Chadwick Walton', 'Evin Lewis', 'Marlon Samuels', 'Lendl Simmons', 'Jason Mohammed', 'Rovman Powell', 'Carlos Brathwaite', 'Jerome Taylor', 'Sunil Narine', 'Samuel Badree', 'Kesrick Williams']"
T20I # 610,P.N.G.,U.A.E.,/series/png-tour-of-uae-2017-1068727/united-arab-emirates-vs-papua-new-guinea-3rd-t20i-1089243/full-scorecard,"['Tony Ura', 'Lega Siaka', 'Assad Vala', 'Mahuru Dai', 'Sese Bau', 'Jack Vare', 'Norman Vanua', 'John Reva', 'Willie Gavera', 'Chad Soper', 'Dogodo Bau']","['Rohan Mustafa', 'Laxman Sreekumar', 'Shaiman Anwar', 'Muhammad Usman', 'Rameez Shahzad', 'Adnan Mufti', 'Ghulam Shabber', 'Ahmed Raza', 'Zahoor Khan', 'Mohammad Naveed', 'Amjad Javed']"
T20I # 609,U.A.E.,P.N.G.,/series/png-tour-of-uae-2017-1068727/united-arab-emirates-vs-papua-new-guinea-2nd-t20i-1089203/full-scorecard,"['Rohan Mustafa', 'Mohammad Naveed', 'Shaiman Anwar', 'Mohammed Qasim', 'Rameez Shahzad', 'Amjad Javed', 'Muhammad Usman', 'Ahmed Raza', 'Imran Haider', 'Sultan Ahmed', 'Ghulam Shabber']","['Tony Ura', 'Lega Siaka', 'Assad Vala', 'Mahuru Dai', 'Sese Bau', 'Jack Vare', 'John Reva', 'Chad Soper', 'Norman Vanua', 'Alei Nao', 'Willie Gavera']"
T20I # 608,P.N.G.,U.A.E.,/series/png-tour-of-uae-2017-1068727/united-arab-emirates-vs-papua-new-guinea-1st-t20i-1089202/full-scorecard,"['Tony Ura', 'Vani Morea', 'Lega Siaka', 'Assad Vala', 'Sese Bau', 'Mahuru Dai', 'Jack Vare', 'John Reva', 'Norman Vanua', 'Alei Nao', 'Willie Gavera']","['Rohan Mustafa', 'Mohammad Naveed', 'Shaiman Anwar', 'Rameez Shahzad', 'Muhammad Usman', 'Mohammed Qasim', 'Ghulam Shabber', 'Ahmed Raza', 'Imran Haider', 'Sultan Ahmed', 'Amjad Javed']"
T20I # 607,Bangladesh,Sri Lanka,/series/sl-v-bdesh-2016-17-1083436/sri-lanka-vs-bangladesh-2nd-t20i-1083450/full-scorecard,"['Imrul Kayes', 'Soumya Sarkar', 'Sabbir Rahman', 'Shakib Al Hasan', 'Mosaddek Hossain', 'Mahmudullah', 'Mushfiqur Rahim', 'Mashrafe Mortaza', 'Mehidy Hasan Miraz', 'Mohammad Saifuddin', 'Mustafizur Rahman']","['Kusal Perera', 'Dilshan Munaweera', 'Upul Tharanga', 'Chamara Kapugedera', 'Asela Gunaratne', 'Milinda Siriwardana', 'Thisara Perera', 'Seekkuge Prasanna', 'Nuwan Kulasekara', 'Lasith Malinga', 'Vikum Sanjaya']"
T20I # 606,Bangladesh,Sri Lanka,/series/sl-v-bdesh-2016-17-1083436/sri-lanka-vs-bangladesh-1st-t20i-1083449/full-scorecard,"['Tamim Iqbal', 'Soumya Sarkar', 'Sabbir Rahman', 'Mushfiqur Rahim', 'Shakib Al Hasan', 'Mosaddek Hossain', 'Mahmudullah', 'Mashrafe Mortaza', 'Mohammad Saifuddin', 'Mustafizur Rahman', 'Taskin Ahmed']","['Kusal Perera', 'Upul Tharanga', 'Dilshan Munaweera', 'Asela Gunaratne', 'Seekkuge Prasanna', 'Thisara Perera', 'Chamara Kapugedera', 'Milinda Siriwardana', 'Nuwan Kulasekara', 'Lasith Malinga', 'Vikum Sanjaya']"
T20I # 605,West Indies,Pakistan,/series/wi-v-pak-2017-1077938/west-indies-vs-pakistan-4th-t20i-1085496/full-scorecard,"['Evin Lewis', 'Chadwick Walton', 'Marlon Samuels', 'Jason Mohammed', 'Lendl Simmons', 'Kieron Pollard', 'Carlos Brathwaite', 'Jason Holder', 'Sunil Narine', 'Samuel Badree', 'Kesrick Williams']","['Ahmed Shehzad', 'Kamran Akmal', 'Babar Azam', 'Shoaib Malik', 'Sarfaraz Ahmed', 'Imad Wasim', 'Fakhar Zaman', 'Rumman Raees', 'Wahab Riaz', 'Shadab Khan', 'Hasan Ali']"
T20I # 604,Pakistan,West Indies,/series/wi-v-pak-2017-1077938/west-indies-vs-pakistan-3rd-t20i-1085495/full-scorecard,"['Ahmed Shehzad', 'Kamran Akmal', 'Imad Wasim', 'Babar Azam', 'Shoaib Malik', 'Fakhar Zaman', 'Sarfaraz Ahmed', 'Wahab Riaz', 'Sohail Tanvir', 'Shadab Khan', 'Hasan Ali']","['Evin Lewis', 'Chadwick Walton', 'Marlon Samuels', 'Jason Mohammed', 'Lendl Simmons', 'Kieron Pollard', 'Carlos Brathwaite', 'Jason Holder', 'Sunil Narine', 'Samuel Badree', 'Kesrick Williams']"
T20I # 603,Pakistan,West Indies,/series/wi-v-pak-2017-1077938/west-indies-vs-pakistan-2nd-t20i-1077948/full-scorecard,"['Kamran Akmal', 'Ahmed Shehzad', 'Babar Azam', 'Shoaib Malik', 'Fakhar Zaman', 'Sarfaraz Ahmed', 'Imad Wasim', 'Sohail Tanvir', 'Shadab Khan', 'Wahab Riaz', 'Hasan Ali']","['Evin Lewis', 'Chadwick Walton', 'Marlon Samuels', 'Lendl Simmons', 'Kieron Pollard', 'Rovman Powell', 'Carlos Brathwaite', 'Jason Holder', 'Sunil Narine', 'Samuel Badree', 'Kesrick Williams']"
